0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0,0,-2.2721044482684784e-18,0.018553140790066213,0.0,0.0006666882585745956,-0.0303024008515024,-0.05634635082666667,0.0,0,0.0,0.0,0.0
0,0,-0.013552983684327133,0.018553140790066213,-0.00563463508266667,0.018553140790066213,0.0,-0.055782887318400004,0.0,0,0.0,0.0,0.0
-0.4065894225668349,-1.4768300102113359,-0.013552983684327133,0.018553140790066213,-0.025154910553552366,-0.49463149197934597,-0.0072916550866607,-0.03392514470359451,0.0,0,0.0,0.0,0.0
-0.4065894225668349,-1.4768300102113359,-0.013552983684327133,0.018553140790066213,-0.016945498154686583,0.018553140790066213,0.0,-0.05600709937963072,0.0,0,0.0,0.0,0.0
-0.4065894225668349,-1.4768300102113359,-0.013552983684327133,0.018553140790066213,-0.024550489425482176,-0.3798492567085683,-0.007292104189456229,-0.04028804311520986,0.0,0,0.0,0.0,0.0
-0.4065894225668349,-1.4768300102113359,-0.013552983684327133,0.018553140790066213,-0.017581787995848117,0.018553140790066213,0.0,-0.05594347039551457,0.0,0,0.0,0.0,0.0
-0.4065894225668349,-1.4768300102113359,-0.027105967368654265,0.01855314079006621,-0.01914733072387859,0.018553140790066213,0.0,-0.05578691612271151,0.0,0,0.0,0.0,0.0
-0.3903258442055116,-1.4990937794758026,-0.027105967368654265,0.01855314079006621,-0.037131350105383855,-0.328449561276218,-0.007292011933070147,-0.046942683824231474,0.0,0,0.0,0.0,0.0
-0.3903258442055116,-1.4990937794758026,-0.027105967368654265,0.01855314079006621,-0.03180023575107741,0.01855314079006621,0.0,-0.05587692398842435,0.0,0,0.0,0.0,0.0
-0.36593047923156624,-1.4990937794758026,-0.027105967368654265,0.01855314079006621,-0.03663109483996716,-0.28365774932989984,-0.0072919261663854824,-0.04964445058068664,0.0,0,0.0,0.0,0.0
-0.36593047923156624,-1.4990937794758026,-0.027105967368654265,0.01855314079006621,-0.03207041242672293,0.01855314079006621,0.0,-0.0558499063208598,0.0,0,0.0,0.0,0.0
-0.36593047923156624,-1.4990937794758026,-0.04065895105298139,0.01855314079006621,-0.03269095800074025,0.01855314079006621,0.0,-0.055787851763458074,0.0,0,0.0,0.0,0.0
-0.3740622683266125,-1.4990937794758026,-0.04065895105298139,0.01855314079006621,-0.04992155982831214,-0.26436139467250963,-0.007291905173031305,-0.05168081074981267,0.0,0,0.0,0.0,0.0
-0.3740622683266125,-1.4990937794758026,-0.04065895105298139,0.01855314079006621,-0.04582703212796266,0.01855314079006621,0.0,-0.05582954271916854,0.0,0,0.0,0.0,0.0
-0.36593047923156624,-1.4990937794758026,-0.04065895105298139,0.01855314079006621,-0.04975782850719131,-0.24111361594663477,-0.007291854976029482,-0.052562138181733796,0.0,0,0.0,0.0,0.0
-0.36593047923156624,-1.4990937794758026,-0.05421193473730852,0.018553140790066206,-0.04591516487115477,0.01855314079006621,0.0,-0.05582072944484933,0.0,0,0.0,0.0,0.0
-0.36593047923156624,-1.4990937794758026,-0.05421193473730852,0.018553140790066206,-0.05979400768179346,0.018553140790066206,0.0,-0.05578814353221817,0.0,0,0.0,0.0,0.0
-0.3659304786344938,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.06308897865911019,-0.23740740540785954,-0.007291841730803991,-0.053400363511224624,0.0,0,0.0,0.0,0.0
-0.3659304786344938,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.05955197108843099,0.018553140790066206,0.0,-0.055812347191554416,0.0,0,0.0,0.0,0.0
-0.35779869070831255,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.06297607306800879,-0.2227541443409439,-0.00729180576552373,-0.05374583753948703,0.0,0,0.0,0.0,0.0
-0.35779869070831255,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.05958651849125723,0.018553140790066206,0.0,-0.0558088924512718,0.0,0,0.0,0.0,0.0
-0.35779869070831255,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.059792823982435704,0.018553140790066206,0.0,-0.05578826190215395,0.0,0,0.0,0.0,0.0
-0.3496669016265346,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.06286160267707457,-0.22320412664014802,-0.0072918180651138,-0.054059469733406626,0.0,0,0.0,0.0,0.0
-0.3496669016265346,-1.5102256641080356,-0.05421193473730852,0.018553140790066206,-0.05961788171064919,0.018553140790066206,0.0,-0.0558057561293326,0.0,0,0.0,0.0,0.0
-0.34966690048546284,-1.5324894325815346,-0.05421193473730852,0.018553140790066206,-0.06285284602987523,-0.21596778654438326,-0.0072917574443710845,-0.05416611292480303,0.0,0,0.0,0.0,0.0
-0.34966690048546284,-1.5324894325815346,-0.05421193473730852,0.018553140790066206,-0.05962854602978883,0.018553140790066206,0.0,-0.05580468969741864,0.0,0,0.0,0.0,0.0
-0.3415351125858181,-1.5324894325815346,-0.05421193473730852,0.018553140790066206,-0.06275993101004833,-0.20817186682049135,-0.00729174445487058,-0.054282628635528206,0.0,0,0.0,0.0,0.0
-0.3415351125858181,-1.5324894325815346,-0.05421193473730852,0.018553140790066206,-0.059640197600861346,0.018553140790066206,0.0,-0.05580352454031138,0.0,0,0.0,0.0,0.0
-0.3415351125858181,-1.5324894325815346,-0.05421193473730852,0.018553140790066206,-0.05979228719133966,0.018553140790066206,0.0,-0.05578831558126355,0.0,0,0.0,0.0,0.0
-0.3496668993443911,-1.554753201846001,-0.05421193473730852,0.018553140790066206,-0.06283727719238247,-0.21710705022653642,-0.007291733775073382,-0.05430769118188216,0.0,0,0.0,0.0,0.0
-0.3496668993443911,-1.554753201846001,-0.05421193473730852,0.018553140790066206,-0.05964270385549674,0.018553140790066206,0.0,-0.05580327391484785,0.0,0,0.0,0.0,0.0
