0.1086397506,0.001180398876,0.02093333333,1
0.213250263,0.004549637387,0.04186666667,1
0.3177673316,0.01010782451,0.0628,1
0.4221451582,0.01785252472,0.08373333333,1
0.5263380057,0.02778034437,0.1046666667,1
0.6303002179,0.03988693321,0.1256,1
0.7339862399,0.05416698628,0.1465333333,1
0.8373506376,0.0706142462,0.1674666667,1
0.9403481179,0.089221506,0.1884,1
1.042933549,0.1099806122,0.2093333333,1
1.145061978,0.1328824683,0.2302666667,1
1.246688654,0.1579170391,0.2512,1
1.347769046,0.1850733547,0.2721333333,1
1.448258861,0.2143395155,0.2930666667,1
1.548114065,0.2457026975,0.314,1
1.647290904,0.2791491575,0.3349333333,1
1.745745919,0.3146642399,0.3558666667,1
1.843435969,0.3522323822,0.3768,1
1.940318246,0.3918371225,0.3977333333,1
2.036350298,0.4334611066,0.4186666667,1
2.131490045,0.4770860953,0.4396,1
2.225695797,0.5226929725,0.4605333333,1
2.318926276,0.570261754,0.4814666667,1
2.411140627,0.6197715955,0.5024,1
2.502298445,0.6712008025,0.5233333333,1
2.592359785,0.7245268393,0.5442666667,1
2.681285182,0.779726339,0.5652,1
2.769035671,0.8367751139,0.5861333333,1
2.855572801,0.8956481658,0.6070666667,1
2.940858652,0.9563196972,0.628,1
3.024855852,1.018763123,0.6489333333,1
3.107527596,1.08295108,0.6698666667,1
3.188837657,1.148855443,0.6908,1
3.268750406,1.216447333,0.7117333333,1
3.347230826,1.285697132,0.7326666667,1
3.424244529,1.356574496,0.7536,1
3.499757767,1.429048366,0.7745333333,1
3.573737452,1.503086987,0.7954666667,1
3.646151166,1.578657914,0.8164,1
3.71696718,1.655728034,0.8373333333,1
3.786154461,1.734263575,0.8582666667,1
3.853682693,1.814230124,0.8792,1
3.919522285,1.89559264,0.9001333333,1
3.983644389,1.978315472,0.9210666667,1
4.046020905,2.062362371,0.942,1
4.106624502,2.14769651,0.9629333333,1
4.165428623,2.234280494,0.9838666667,1
4.222407502,2.322076385,1.0048,1
4.27753617,2.411045711,1.025733333,1
4.330790472,2.501149487,1.046666667,1
4.382147071,2.59234823,1.0676,1
4.431583464,2.684601979,1.088533333,1
4.479077989,2.777870308,1.109466667,1
4.524609833,2.872112348,1.1304,1
4.568159046,2.967286805,1.151333333,1
4.609706544,3.063351973,1.172266667,1
4.649234121,3.160265757,1.1932,1
4.686724459,3.257985692,1.214133333,1
4.722161127,3.356468958,1.235066667,1
4.7555286,3.4556724,1.256,1
4.786812254,3.555552548,1.276933333,1
4.815998383,3.656065636,1.297866667,1
4.843074197,3.757167621,1.3188,1
4.868027832,3.858814201,1.339733333,1
4.890848353,3.960960835,1.360666667,1
4.911525761,4.063562764,1.3816,1
4.930050996,4.166575029,1.402533333,1
4.946415938,4.269952492,1.423466667,1
4.960613419,4.373649852,1.4444,1
4.972637216,4.477621673,1.465333333,1
4.982482061,4.581822393,1.486266667,1
4.99014364,4.686206354,1.5072,1
4.995618596,4.790727815,1.528133333,1
4.998904529,4.895340977,1.549066667,1
5,5,1.57,1
